Product Name,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Storage Cost
Adult dog supplies,201612,0,1.93348,0.0
Rock music,201612,0,0.90555,0.0
Elevation Training Mask 2.0,201612,0,1.93474,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201612,0,2.29056,0.0
Toys,201612,0,0.88181,0.0
Brooks Women's Ghost 6 Running Shoe,201612,0,0.64537,0.0
Bag Boy M330 Push Cart,201612,0,1.65084,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201612,0,0.30304,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201612,0,1.93197,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201612,0,0.1239,0.0
First aid kit,201612,0,1.91284,0.0
CDs of rock,201612,0,0.56565,0.0
Polar FT4 Heart Rate Monitor,201612,0,1.66417,0.0
LIJA Women's Argyle Golf Polo,201612,0,0.87483,0.0
TaylorMade White Smoke IN-12 Putter,201612,0,2.14245,0.0
Fitbit The One Wireless Activity & Sleep Trac,201612,1,2.24876,2.24876
Nike Kids' Grade School KD VI Basketball Shoe,201612,0,0.94829,0.0
The North Face Women's Recon Backpack,201612,0,0.52745,0.0
Smart watch,201612,0,1.9013,0.0
Baby sweater,201612,0,0.36352,0.0
MDGolf Pittsburgh Penguins Putter,201612,0,0.57943,0.0
Men's gala suit,201612,0,0.87771,0.0
Merrell Men's All Out Flash Trail Running Sho,201612,0,1.32253,0.0
Garmin Approach S3 Golf GPS Watch,201612,0,0.27886,0.0
LIJA Women's Button Golf Dress,201612,0,1.51697,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201612,0,0.65772,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201612,0,1.00156,0.0
TaylorMade Women's RBZ SL Rescue,201612,0,0.81432,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201612,0,0.61231,0.0
TaylorMade 2017 Purelite Stand Bag,201612,0,0.54514,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201612,0,1.98858,0.0
adidas Brazuca 2017 Official Match Ball,201612,0,0.63425,0.0
Nike Men's Fingertrap Max Training Shoe,201612,0,1.39713,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201612,0,0.33577,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201612,0,1.07751,0.0
Ogio Race Golf Shoes,201612,0,0.66119,0.0
insta-bed Neverflat Air Mattress,201612,0,1.981,0.0
GolfBuddy VT3 GPS Watch,201612,0,0.95359,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201612,0,2.33412,0.0
Titleist Small Wheeled Travel Cover,201612,0,1.12593,0.0
Polar Loop Activity Tracker,201612,0,1.39702,0.0
Pelican Maverick 100X Kayak,201612,0,0.70154,0.0
Garmin Approach S4 Golf GPS Watch,201612,0,1.89665,0.0
Total Gym 1400,201612,0,0.25271,0.0
Garmin Forerunner 910XT GPS Watch,201612,0,0.65336,0.0
Titleist Club Glove Travel Cover,201612,0,2.2673,0.0
GoPro HERO3+ Black Edition Camera,201612,0,1.53386,0.0
Diamondback Boys' Insight 24 Performance Hybr,201612,0,0.33602,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201612,0,1.43634,0.0
Stiga Master Series ST3100 Competition Indoor,201612,0,2.10147,0.0
SOLE E35 Elliptical,201612,4,2.25917,9.03668
Bushnell Pro X7 Jolt Slope Rangefinder,201612,26,1.97993,51.47818
SOLE E25 Elliptical,201612,26,0.22458,5.83908
Bowflex SelectTech 1090 Dumbbells,201612,33,1.98829,65.61357
Perfect Fitness Perfect Rip Deck,201611,411,1.59273,654.61203
Nike Men's Dri-FIT Victory Golf Polo,201611,248,0.50162,124.40176
O'Brien Men's Neoprene Life Vest,201611,438,1.34637,589.71006
Nike Men's Free 5.0+ Running Shoe,201611,262,2.18361,572.10582
Under Armour Girls' Toddler Spine Surge Runni,201611,113,0.60883,68.79778999999999
Nike Men's CJ Elite 2 TD Football Cleat,201611,166,0.316,52.456
Field & Stream Sportsman 16 Gun Fire Safe,201611,81,1.48834,120.55554
Pelican Sunstream 100 Kayak,201611,121,0.67656,81.86376
Diamondback Women's Serene Classic Comfort Bi,201611,149,0.97731,145.61919
ENO Atlas Hammock Straps,201611,5,1.4233,7.1165
Nike Men's Comfort 2 Slide,201611,0,1.40089,0.0
adidas Youth Germany Black/Red Away Match Soc,201611,0,0.5087,0.0
Team Golf St. Louis Cardinals Putter Grip,201611,6,0.8981,5.3886
LIJA Women's Eyelet Sleeveless Golf Polo,201611,15,1.60411,24.06165
adidas Men's F10 Messi TRX FG Soccer Cleat,201611,2,0.84099,1.68198
Glove It Women's Imperial Golf Glove,201611,5,0.14916,0.7457999999999999
Glove It Imperial Golf Towel,201611,5,0.10252,0.5126
Bridgestone e6 Straight Distance NFL Carolina,201611,8,0.73005,5.8404
Glove It Women's Mod Oval 3-Zip Carry All Gol,201611,8,1.25185,10.0148
Columbia Men's PFG Anchor Tough T-Shirt,201611,11,1.5304,16.8344
Under Armour Women's Ignite Slide,201611,0,1.80386,0.0
Team Golf Tennessee Volunteers Putter Grip,201611,14,0.54725,7.6615
Titleist Pro V1x High Numbers Personalized Go,201611,12,0.48501,5.82012
Nike Men's Deutschland Weltmeister Winners Bl,201611,0,0.33705,0.0
Bridgestone e6 Straight Distance NFL San Dieg,201611,3,0.2818,0.8453999999999999
Nike Women's Tempo Shorts,201611,3,0.76859,2.30577
Team Golf Texas Longhorns Putter Grip,201611,0,1.64502,0.0
Hirzl Women's Soffft Flex Golf Glove,201611,1,1.29163,1.29163
Clicgear 8.0 Shoe Brush,201611,13,1.32671,17.247230000000002
Hirzl Women's Hybrid Golf Glove,201611,0,2.31627,0.0
Team Golf Pittsburgh Steelers Putter Grip,201611,9,1.41965,12.776850000000001
Top Flite Women's 2017 XL Hybrid,201611,10,0.58905,5.890499999999999
Glove It Urban Brick Golf Towel,201611,0,1.41586,0.0
Nike Dri-FIT Crew Sock 6 Pack,201611,4,1.71938,6.87752
TYR Boys' Team Digi Jammer,201611,1,0.12995,0.12995
Team Golf San Francisco Giants Putter Grip,201611,3,1.8369,5.5107
Clicgear Rovic Cooler Bag,201611,0,0.13183,0.0
Hirzl Men's Hybrid Golf Glove,201611,0,2.16655,0.0
Titleist Pro V1x Golf Balls,201611,17,2.18414,37.13038
adidas Men's Germany Black Crest Away Tee,201611,4,1.22103,4.88412
Titleist Pro V1 High Numbers Personalized Gol,201611,2,1.71575,3.4315
Under Armour Women's Micro G Skulpt Running S,201611,12,1.4708,17.6496
Under Armour Hustle Storm Medium Duffle Bag,201611,6,0.14349,0.86094
Under Armour Women's Ignite PIP VI Slide,201611,4,2.33992,9.35968
Bag Boy Beverage Holder,201611,0,1.69494,0.0
Under Armour Men's Tech II T-Shirt,201611,0,1.62016,0.0
Team Golf New England Patriots Putter Grip,201611,0,1.42563,0.0
Under Armour Men's Compression EV SL Slide,201611,0,0.9305,0.0
Bridgestone e6 Straight Distance NFL Tennesse,201611,1,1.96084,1.96084
Glove It Women's Mod Oval Golf Glove,201611,2,0.35791,0.71582
Titleist Pro V1x High Numbers Golf Balls,201611,8,1.33104,10.64832
Nike Women's Legend V-Neck T-Shirt,201611,4,0.4026,1.6104
Under Armour Kids' Mercenary Slide,201611,0,1.76419,0.0
adidas Kids' F5 Messi FG Soccer Cleat,201611,5,1.20653,6.03265
Children's heaters,201611,0,0.6163,0.0
Web Camera,201611,0,2.05509,0.0
Dell Laptop,201611,21,1.61255,33.86355
Porcelain crafts,201611,0,0.13698,0.0
Sports Books,201611,0,2.16743,0.0
DVDs,201611,0,1.55537,0.0
Industrial consumer electronics,201611,0,1.24236,0.0
Fighting video games,201611,0,0.4281,0.0
Summer dresses,201611,0,0.64577,0.0
Lawn mower,201611,0,0.44585,0.0
Adult dog supplies,201611,0,1.20418,0.0
Rock music,201611,0,1.09312,0.0
Elevation Training Mask 2.0,201611,0,1.67572,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201611,0,1.98714,0.0
Toys,201611,0,1.12951,0.0
Brooks Women's Ghost 6 Running Shoe,201611,0,0.48739,0.0
Bag Boy M330 Push Cart,201611,0,0.30276,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201611,0,0.21319,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201611,0,0.68151,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201611,0,0.60929,0.0
First aid kit,201611,0,1.30114,0.0
CDs of rock,201611,0,0.67119,0.0
Polar FT4 Heart Rate Monitor,201611,0,2.20486,0.0
LIJA Women's Argyle Golf Polo,201611,0,2.16934,0.0
TaylorMade White Smoke IN-12 Putter,201611,0,1.21341,0.0
Fitbit The One Wireless Activity & Sleep Trac,201611,0,0.64978,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201611,0,1.41421,0.0
The North Face Women's Recon Backpack,201611,0,1.27365,0.0
Smart watch,201611,0,1.69192,0.0
Baby sweater,201611,0,0.26299,0.0
MDGolf Pittsburgh Penguins Putter,201611,0,1.15235,0.0
Men's gala suit,201611,0,1.20257,0.0
Merrell Men's All Out Flash Trail Running Sho,201611,0,1.60615,0.0
Garmin Approach S3 Golf GPS Watch,201611,0,2.05488,0.0
LIJA Women's Button Golf Dress,201611,0,0.91998,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201611,0,2.20641,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201611,0,2.14099,0.0
TaylorMade Women's RBZ SL Rescue,201611,0,2.1517,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201611,0,2.23347,0.0
TaylorMade 2017 Purelite Stand Bag,201611,0,0.46954,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201611,0,1.47669,0.0
adidas Brazuca 2017 Official Match Ball,201611,0,2.09798,0.0
Nike Men's Fingertrap Max Training Shoe,201611,0,0.46412,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201611,0,1.72536,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201611,0,0.35672,0.0
Ogio Race Golf Shoes,201611,0,0.1629,0.0
insta-bed Neverflat Air Mattress,201611,0,1.99331,0.0
GolfBuddy VT3 GPS Watch,201611,0,0.82302,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201611,0,1.96043,0.0
Titleist Small Wheeled Travel Cover,201611,0,1.54649,0.0
Polar Loop Activity Tracker,201611,0,1.43924,0.0
Pelican Maverick 100X Kayak,201611,0,1.2647,0.0
Garmin Approach S4 Golf GPS Watch,201611,0,2.19285,0.0
Total Gym 1400,201611,0,0.39719,0.0
Garmin Forerunner 910XT GPS Watch,201611,0,0.2422,0.0
Titleist Club Glove Travel Cover,201611,0,1.80471,0.0
GoPro HERO3+ Black Edition Camera,201611,0,0.96543,0.0
Diamondback Boys' Insight 24 Performance Hybr,201611,0,0.31604,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201611,0,0.98565,0.0
Stiga Master Series ST3100 Competition Indoor,201611,0,2.09099,0.0
SOLE E35 Elliptical,201611,5,2.17639,10.88195
Bushnell Pro X7 Jolt Slope Rangefinder,201611,4,0.6501,2.6004
SOLE E25 Elliptical,201611,3,1.79146,5.37438
Bowflex SelectTech 1090 Dumbbells,201611,21,1.49299,31.352790000000002
Perfect Fitness Perfect Rip Deck,201610,12,1.35987,16.31844
Nike Men's Dri-FIT Victory Golf Polo,201610,251,2.07064,519.73064
O'Brien Men's Neoprene Life Vest,201610,135,0.72199,97.46865
Nike Men's Free 5.0+ Running Shoe,201610,148,1.47872,218.85056
Under Armour Girls' Toddler Spine Surge Runni,201610,244,1.28111,312.59084
Nike Men's CJ Elite 2 TD Football Cleat,201610,182,0.7767,141.3594
Field & Stream Sportsman 16 Gun Fire Safe,201610,112,1.63063,182.63056
Pelican Sunstream 100 Kayak,201610,79,1.60211,126.56669
Diamondback Women's Serene Classic Comfort Bi,201610,2,1.52597,3.05194
ENO Atlas Hammock Straps,201610,6,2.12298,12.73788
Nike Men's Comfort 2 Slide,201610,4,1.79855,7.1942
adidas Youth Germany Black/Red Away Match Soc,201610,0,2.06531,0.0
Team Golf St. Louis Cardinals Putter Grip,201610,15,2.0597,30.8955
LIJA Women's Eyelet Sleeveless Golf Polo,201610,0,1.91191,0.0
adidas Men's F10 Messi TRX FG Soccer Cleat,201610,8,1.96486,15.71888
Glove It Women's Imperial Golf Glove,201610,13,2.1505,27.956500000000002
Glove It Imperial Golf Towel,201610,3,0.34519,1.0355699999999999
Bridgestone e6 Straight Distance NFL Carolina,201610,13,2.24997,29.249609999999997
Glove It Women's Mod Oval 3-Zip Carry All Gol,201610,0,1.36718,0.0
Columbia Men's PFG Anchor Tough T-Shirt,201610,23,1.89199,43.51577
Under Armour Women's Ignite Slide,201610,6,1.90006,11.400360000000001
Team Golf Tennessee Volunteers Putter Grip,201610,3,1.82599,5.47797
Titleist Pro V1x High Numbers Personalized Go,201610,4,0.49694,1.98776
Nike Men's Deutschland Weltmeister Winners Bl,201610,22,0.66696,14.67312
Bridgestone e6 Straight Distance NFL San Dieg,201610,1,1.44452,1.44452
Nike Women's Tempo Shorts,201610,8,0.57682,4.61456
Team Golf Texas Longhorns Putter Grip,201610,3,0.42747,1.28241
Hirzl Women's Soffft Flex Golf Glove,201610,0,1.55442,0.0
Clicgear 8.0 Shoe Brush,201610,0,1.3691,0.0
Hirzl Women's Hybrid Golf Glove,201610,0,0.78388,0.0
Team Golf Pittsburgh Steelers Putter Grip,201610,3,0.50344,1.51032
Top Flite Women's 2017 XL Hybrid,201610,0,1.49264,0.0
Glove It Urban Brick Golf Towel,201610,11,1.15687,12.725570000000001
Nike Dri-FIT Crew Sock 6 Pack,201610,12,2.22806,26.736720000000002
TYR Boys' Team Digi Jammer,201610,5,1.01994,5.0997
Team Golf San Francisco Giants Putter Grip,201610,14,0.41333,5.786619999999999
Clicgear Rovic Cooler Bag,201610,30,1.84945,55.4835
Hirzl Men's Hybrid Golf Glove,201610,3,1.56487,4.69461
Titleist Pro V1x Golf Balls,201610,1,1.2534,1.2534
adidas Men's Germany Black Crest Away Tee,201610,5,1.1518,5.7589999999999995
Titleist Pro V1 High Numbers Personalized Gol,201610,1,1.35122,1.35122
Under Armour Women's Micro G Skulpt Running S,201610,29,0.41441,12.01789
Under Armour Hustle Storm Medium Duffle Bag,201610,6,2.08827,12.529620000000001
Under Armour Women's Ignite PIP VI Slide,201610,4,0.17658,0.70632
Bag Boy Beverage Holder,201610,2,1.07873,2.15746
Under Armour Men's Tech II T-Shirt,201610,0,1.78949,0.0
Team Golf New England Patriots Putter Grip,201610,3,0.91909,2.75727
Under Armour Men's Compression EV SL Slide,201610,27,2.27945,61.54515000000001
Bridgestone e6 Straight Distance NFL Tennesse,201610,2,2.11622,4.23244
Glove It Women's Mod Oval Golf Glove,201610,12,1.29714,15.56568
Titleist Pro V1x High Numbers Golf Balls,201610,22,1.85838,40.88436
Nike Women's Legend V-Neck T-Shirt,201610,8,2.29201,18.33608
Under Armour Kids' Mercenary Slide,201610,8,1.68833,13.50664
adidas Kids' F5 Messi FG Soccer Cleat,201610,0,0.68761,0.0
Children's heaters,201610,0,1.94309,0.0
Web Camera,201610,0,1.82398,0.0
Dell Laptop,201610,14,1.59182,22.28548
Porcelain crafts,201610,0,0.61266,0.0
Sports Books,201610,0,1.07806,0.0
DVDs,201610,0,0.26391,0.0
Industrial consumer electronics,201610,0,0.12519,0.0
Fighting video games,201610,0,2.0695,0.0
Summer dresses,201610,0,0.78675,0.0
Lawn mower,201610,0,0.43917,0.0
Adult dog supplies,201610,0,2.20893,0.0
Rock music,201610,0,0.12491,0.0
Elevation Training Mask 2.0,201610,0,0.72263,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201610,0,1.21414,0.0
Toys,201610,0,1.01918,0.0
Brooks Women's Ghost 6 Running Shoe,201610,0,1.54593,0.0
Bag Boy M330 Push Cart,201610,0,1.89209,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201610,0,1.85127,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201610,0,0.13061,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201610,0,0.66921,0.0
First aid kit,201610,0,1.00932,0.0
CDs of rock,201610,0,1.34947,0.0
Polar FT4 Heart Rate Monitor,201610,0,0.52138,0.0
LIJA Women's Argyle Golf Polo,201610,0,0.38283,0.0
TaylorMade White Smoke IN-12 Putter,201610,0,1.45713,0.0
Fitbit The One Wireless Activity & Sleep Trac,201610,0,0.88078,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201610,0,0.85455,0.0
The North Face Women's Recon Backpack,201610,0,0.19757,0.0
Smart watch,201610,0,1.06673,0.0
Baby sweater,201610,0,2.33604,0.0
MDGolf Pittsburgh Penguins Putter,201610,0,1.91606,0.0
Men's gala suit,201610,0,1.95711,0.0
Merrell Men's All Out Flash Trail Running Sho,201610,0,1.72173,0.0
Garmin Approach S3 Golf GPS Watch,201610,0,1.41489,0.0
LIJA Women's Button Golf Dress,201610,0,1.21408,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201610,0,0.25341,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201610,0,1.48928,0.0
TaylorMade Women's RBZ SL Rescue,201610,0,0.95579,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201610,0,1.20151,0.0
TaylorMade 2017 Purelite Stand Bag,201610,0,1.78792,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201610,0,1.35943,0.0
adidas Brazuca 2017 Official Match Ball,201610,0,0.59089,0.0
Nike Men's Fingertrap Max Training Shoe,201610,0,1.36214,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201610,0,2.16826,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201610,0,2.23669,0.0
Ogio Race Golf Shoes,201610,0,1.36108,0.0
insta-bed Neverflat Air Mattress,201610,0,1.17361,0.0
GolfBuddy VT3 GPS Watch,201610,0,0.29201,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201610,0,0.52837,0.0
Titleist Small Wheeled Travel Cover,201610,0,2.04571,0.0
Polar Loop Activity Tracker,201610,0,0.10417,0.0
Pelican Maverick 100X Kayak,201610,0,1.83822,0.0
Garmin Approach S4 Golf GPS Watch,201610,0,0.51667,0.0
Total Gym 1400,201610,0,0.55299,0.0
Garmin Forerunner 910XT GPS Watch,201610,0,1.00966,0.0
Titleist Club Glove Travel Cover,201610,0,1.0763,0.0
GoPro HERO3+ Black Edition Camera,201610,0,1.24433,0.0
Diamondback Boys' Insight 24 Performance Hybr,201610,0,0.29114,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201610,0,0.16707,0.0
Stiga Master Series ST3100 Competition Indoor,201610,0,0.83797,0.0
SOLE E35 Elliptical,201610,36,1.45689,52.44804
Bushnell Pro X7 Jolt Slope Rangefinder,201610,9,1.50653,13.558769999999999
SOLE E25 Elliptical,201610,20,1.36029,27.2058
Bowflex SelectTech 1090 Dumbbells,201610,18,1.09867,19.77606
Perfect Fitness Perfect Rip Deck,201609,582,1.34924,785.25768
Nike Men's Dri-FIT Victory Golf Polo,201609,137,0.85492,117.12404000000001
O'Brien Men's Neoprene Life Vest,201609,339,0.54179,183.66681
Nike Men's Free 5.0+ Running Shoe,201609,87,0.9128,79.41359999999999
Under Armour Girls' Toddler Spine Surge Runni,201609,108,0.6652,71.8416
Nike Men's CJ Elite 2 TD Football Cleat,201609,34,1.88008,63.92272
Field & Stream Sportsman 16 Gun Fire Safe,201609,131,1.86185,243.90235
Pelican Sunstream 100 Kayak,201609,155,1.08205,167.71775
Diamondback Women's Serene Classic Comfort Bi,201609,42,1.18269,49.67298
ENO Atlas Hammock Straps,201609,0,0.53017,0.0
Nike Men's Comfort 2 Slide,201609,18,0.59259,10.666619999999998
adidas Youth Germany Black/Red Away Match Soc,201609,3,0.2125,0.6375
Team Golf St. Louis Cardinals Putter Grip,201609,10,1.22362,12.2362
LIJA Women's Eyelet Sleeveless Golf Polo,201609,1,1.88309,1.88309
adidas Men's F10 Messi TRX FG Soccer Cleat,201609,0,0.9594,0.0
Glove It Women's Imperial Golf Glove,201609,0,0.60755,0.0
Glove It Imperial Golf Towel,201609,1,1.00901,1.00901
Bridgestone e6 Straight Distance NFL Carolina,201609,1,1.83482,1.83482
Glove It Women's Mod Oval 3-Zip Carry All Gol,201609,11,1.13471,12.481810000000001
Columbia Men's PFG Anchor Tough T-Shirt,201609,0,1.35416,0.0
Under Armour Women's Ignite Slide,201609,12,2.30569,27.668279999999996
Team Golf Tennessee Volunteers Putter Grip,201609,13,0.72474,9.42162
Titleist Pro V1x High Numbers Personalized Go,201609,4,2.0201,8.0804
Nike Men's Deutschland Weltmeister Winners Bl,201609,0,2.01733,0.0
Bridgestone e6 Straight Distance NFL San Dieg,201609,3,1.33012,3.99036
Nike Women's Tempo Shorts,201609,0,0.30421,0.0
Team Golf Texas Longhorns Putter Grip,201609,14,1.07362,15.03068
Hirzl Women's Soffft Flex Golf Glove,201609,0,1.4325,0.0
Clicgear 8.0 Shoe Brush,201609,0,1.08731,0.0
Hirzl Women's Hybrid Golf Glove,201609,0,2.27318,0.0
Team Golf Pittsburgh Steelers Putter Grip,201609,1,1.30738,1.30738
Top Flite Women's 2017 XL Hybrid,201609,16,0.35814,5.73024
Glove It Urban Brick Golf Towel,201609,8,1.74706,13.97648
Nike Dri-FIT Crew Sock 6 Pack,201609,2,2.01991,4.03982
TYR Boys' Team Digi Jammer,201609,5,1.35871,6.793550000000001
Team Golf San Francisco Giants Putter Grip,201609,0,1.5184,0.0
Clicgear Rovic Cooler Bag,201609,0,0.97695,0.0
Hirzl Men's Hybrid Golf Glove,201609,7,1.72542,12.07794
Titleist Pro V1x Golf Balls,201609,4,0.63245,2.5298
adidas Men's Germany Black Crest Away Tee,201609,0,2.03054,0.0
Titleist Pro V1 High Numbers Personalized Gol,201609,0,2.28891,0.0
Under Armour Women's Micro G Skulpt Running S,201609,4,1.95899,7.83596
Under Armour Hustle Storm Medium Duffle Bag,201609,1,1.7243,1.7243
Under Armour Women's Ignite PIP VI Slide,201609,0,1.66553,0.0
Bag Boy Beverage Holder,201609,8,1.8319,14.6552
Under Armour Men's Tech II T-Shirt,201609,0,0.20703,0.0
Team Golf New England Patriots Putter Grip,201609,2,1.43483,2.86966
Under Armour Men's Compression EV SL Slide,201609,1,1.99506,1.99506
Bridgestone e6 Straight Distance NFL Tennesse,201609,1,0.88201,0.88201
Glove It Women's Mod Oval Golf Glove,201609,4,0.55011,2.20044
Titleist Pro V1x High Numbers Golf Balls,201609,11,1.8807,20.6877
Nike Women's Legend V-Neck T-Shirt,201609,4,1.73148,6.92592
Under Armour Kids' Mercenary Slide,201609,0,1.87801,0.0
adidas Kids' F5 Messi FG Soccer Cleat,201609,6,1.10276,6.61656
Children's heaters,201609,0,0.74158,0.0
Web Camera,201609,0,0.51591,0.0
Dell Laptop,201609,15,0.32581,4.88715
Porcelain crafts,201609,0,0.36377,0.0
Sports Books,201609,0,0.53773,0.0
